key	value
1823	Medelvärde, antal dagar från ansökningsdatum till erbjudet inflyttningsdatum avseende särskilt boende inom äldreomsorg. Med ansökningsdatum avses det datum då ansökan om plats på särskilt boende kommer in till kommunen, oavsett om ansökan görs skriftligt 
1824	Medelvärde, antal olika personal som en hemtjänsttagare möter under en 14-dagarsperiod. Gäller de personer, 65 år eller äldre, som har två eller fler hemtjänstinsatser varje dag. Trygghetslarm och matleveranser räknas ej. Mätningen avser tiden 07.00- 22.0
1825	Medelålder i kommunen. Källa Statistiska centralbyrån
1826	Medelålder i länet. Källa Statistiska centralbyrån
1827	Medianinkomst som sammanräknad förvärvsinkomst, tusentals kronor. Källa Statistiska centralbyrån
1828	Mediannettoinkomst för kvinnor och män 20 år och äldre. Nettoinkomsten består av summan av alla skattepliktiga och skattefria inkomster minus skatt och övriga negativa transfereringar. Källa SCB.
1829	Medianvärde, antal dagar från ansökningsdatum till erbjudet inflyttningsdatum avseende särskilt boende inom äldreomsorg. Med ansökningsdatum avses det datum då ansökan om plats på särskilt boende kommer in till kommunen, oavsett om ansökan görs skriftligt
1830	Medianvärde, antal olika personal som en hemtjänsttagare möter under en 14-dagarsperiod. Gäller de personer, 65 år eller äldre, som har två eller fler hemtjänstinsatser varje dag. Trygghetslarm och matleveranser räknas ej. Mätningen avser tiden 07.00- 22.
1831	Medianvärdet av antal dagar som gått mellan ansökan och beslut om LSS-insats, alla insatser. Avser alla beslut om LSS-insats under årets 6 första månader (minimum 4 beslut) exklusive omprövningar. Källa: Egen undersökning i kommunen\n
1832	Medianvärdet av antal dagar som gått mellan beslut och påbörjad insats avseende boende enligt LSS. Avser alla beslut om LSS-insats avseende boende årets 6 första månader (minimum 4 beslut), exklusive omprövningar. Källa: Egen undersökning i kommunen\n
1833	Medianvärdet av antal dagar som gått mellan beslut och påbörjad insats avseende kontaktperson enligt LSS. Avser alla beslut om LSS-insats avseende kontaktperson under årets 6 första månader (minimum 4 beslut), exklusive omprövningar. Källa: Egen undersökn
1834	Medianvärdet av väntetiden i antal dagar från att utredningen påbörjats av socialtjänsten till dess att utredningen avslutats. Mätperiod är första halvåret. Avser barn och unga 0-20 år. Källa: Egen undersökning i kommunen
1835	Medianvärdet av väntetiden i antal dagar från att utredningen påbörjats av socialtjänsten till dess att utredningen avslutats. Mätperiod är första halvåret. Avser vuxna med missbruksproblem 21-64 år Källa: Egen undersökning i kommunen
1836	Medianvärdet av väntetiden i antal dagar från första kontakten med socialtjänsten till dess att beslut om försörjningsstöd har fattats. Mätperiod är första halvåret. Källa: Egen undersökning i kommunen
1837	Medianvärdet av väntetiden i antal dagar mellan önskat placeringsdatum och faktiskt erbjudet placeringsdatum. Mätperiod årets 6 första månader. Källa: Egen undersökning i kommunen\n
1838	Mellankommunal kostnadsutjämning kommun, dividerat med antal invånare totalt 31/12
1839	Miljöfordon definieras i statlig förordning om myndigheternas upphandling av miljöfordon. Avser andel vid slutet av året, 31/12.  Källa Egna uppgifter i landstinget\n
1840	Miljöledning, antal årsarbetare i förvaltningar med miljöledningssystem (MLS) i förhållande till totalt antal årsarbetare (%). Även miljödiplomerade verksamheter inkluderas. Källa Egna uppgifter i landstinget\n
1841	Minskningen av antalet BMI enheter mellan före operationen och 1 år efter dividerat med antalet BMI-enheter över 25 före operationen. Källa Nationellt kvalitetsregister: SOReg, Scandinavian Obesity Surgery Register
1842	Modellberäknade genomsnittliga meritvärden har tagits fram av Skolverket i en regressionsmodell där kommunerna jämförs med övriga kommuner och där hänsyn tagits till föräldrarnas sammanvägda utbildningsnivå, andel pojkar, andel elever födda utomlands, sam
1843	Modellberäknade värden för andel elever som uppnått målen har tagits fram av Skolverket i en regressionsmodell där kommunerna jämförs med övriga kommuner och där hänsyn tagits till föräldrarnas sammanvägda utbildningsnivå, andel pojkar, andel elever födda
1844	Momsavgift, dividerat med antal invånare totalt 31/12
1845	Motivationsindex för förskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index b
1846	Motivationsindex för grundskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index
1847	Motivationsindex för gymnasieskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-in
1848	Motivationsindex för hemtjänst äldreomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang
1849	Motivationsindex för hälso- och sjukvård totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engag
1850	Motivationsindex för individ- och familjeomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engag
1851	Motivationsindex för infrastruktur, skydd m.m enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagem
1852	Motivationsindex för kommunen totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-
1853	Motivationsindex för kultur och fritid enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HM
1854	Motivationsindex för landstinget totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. H
1855	Motivationsindex för omsorg om personer med funktionsnedsättning enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara p
1856	Motivationsindex för primärvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index
1857	Motivationsindex för regional utveckling enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. 
1858	Motivationsindex för specialiserad psykiatrisk vård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa e
1859	Motivationsindex för specialiserad somatisk vård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa enga
1860	Motivationsindex för särskilt boende äldreomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa enga
1861	Motivationsindex för tandvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index b
1862	Motivationsindex för övrig hälso- och sjukvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engage
1863	MSB sammanställer årligen, i samverkan med länsstyrelserna, i vilken omfattning kommunerna anser att lagen om skydd efterföljs. Kommunerna eller kommunalförbunden fick ange hur många anställda som i huvudsak tjänstgör som brandmän eller befäl i utryckning
1864	MSB sammanställer årligen, i samverkan med länsstyrelserna, i vilken omfattning kommunerna anser att lagen om skydd efterföljs. Samtliga kommuner eller kommunalförbund har tilfrågats om räddingstjänsterna genomför någon form av insats i väntan på ambulans
1865	Månadsavlönad personal, antal deltidsanställda i kommunen. Antal som varit anställda eller har fått lön i november månad.
1866	Månadsavlönad personal, antal heltidsanställda i kommunen. Antal som varit anställda eller har fått lön i november månad.
1867	Månadsavlönad personal, antal kommunalt anställda  29 år eller yngre. Antal som varit anställda eller har fått lön i november månad.
1868	Månadsavlönad personal, antal kommunalt anställda 30 - 39 år. Antal som varit anställda eller har fått lön i november månad.
1869	Månadsavlönad personal, antal kommunalt anställda 40 - 49 år. Antal som varit anställda eller har fått lön i november månad.
1870	Månadsavlönad personal, antal kommunalt anställda 50 - 54 år. Antal som varit anställda eller har fått lön i november månad.
1871	Månadsavlönad personal, antal kommunalt anställda 55 - 59 år. Antal som varit anställda eller har fått lön i november månad.
1872	Månadsavlönad personal, antal kommunalt anställda 60 år eller äldre. Antal som varit anställda eller har fått lön i november månad.
1873	Månadsavlönad personal, antal kommunalt anställda administratörer. Antal som varit anställda eller har fått lön i november månad.
1874	Månadsavlönad personal, antal kommunalt anställda barnskötare. Antal som varit anställda eller har fått lön i november månad.
1875	Månadsavlönad personal, antal kommunalt anställda bibliotekarier. Antal som varit anställda eller har fått lön i november månad.
1876	Månadsavlönad personal, antal kommunalt anställda dagbarnvårdare. Antal som varit anställda eller har fått lön i november månad.
1877	Månadsavlönad personal, antal kommunalt anställda elevassistenter. Antal som varit anställda eller har fått lön i november månad.
1878	Månadsavlönad personal, antal kommunalt anställda fritidsledare. Antal som varit anställda eller har fått lön i november månad.
1879	Månadsavlönad personal, antal kommunalt anställda fritidspedagoger. Antal som varit anställda eller har fått lön i november månad.
1880	Månadsavlönad personal, antal kommunalt anställda förskollärare . Antal som varit anställda eller har fått lön i november månad.
1881	Månadsavlönad personal, antal kommunalt anställda grundskollärare. Antal som varit anställda eller har fått lön i november månad.
1882	Månadsavlönad personal, antal kommunalt anställda gymnasielärare. Antal som varit anställda eller har fått lön i november månad.
1883	Månadsavlönad personal, antal kommunalt anställda handläggare. Antal som varit anställda eller har fått lön i november månad.
1884	Månadsavlönad personal, antal kommunalt anställda i hantverkararbete. Antal som varit anställda eller har fått lön i november månad.
1885	Månadsavlönad personal, antal kommunalt anställda i köks- och måltidsarbete. Antal som varit anställda eller har fått lön i november månad.
1886	Månadsavlönad personal, antal kommunalt anställda i ledningsarbete. Antal som varit anställda eller har fått lön i november månad.
1887	Månadsavlönad personal, antal kommunalt anställda i räddningstjänstarbete. Antal som varit anställda eller har fått lön i november månad.
1888	Månadsavlönad personal, antal kommunalt anställda i övrigt förskolearbete. Antal som varit anställda eller har fått lön i november månad.
1889	Månadsavlönad personal, antal kommunalt anställda i övrigt lärararbete. Antal som varit anställda eller har fått lön i november månad.
1890	Månadsavlönad personal, antal kommunalt anställda ingenjörer. Antal som varit anställda eller har fått lön i november månad.
1891	Månadsavlönad personal, antal kommunalt anställda inom förskola och skolbarnsomsorg. Antal som varit anställda eller har fått lön i november månad.
1892	Månadsavlönad personal, antal kommunalt anställda inom grundskola inkl förskoleklass. Antal som varit anställda eller har fått lön i november månad.
1893	Månadsavlönad personal, antal kommunalt anställda inom gymnasium/komvux. Antal som varit anställda eller har fått lön i november månad.
1894	Månadsavlönad personal, antal kommunalt anställda inom individ- och familjeomsorg. Antal som varit anställda eller har fått lön i november månad.
1895	Månadsavlönad personal, antal kommunalt anställda inom kultur och fritid. Antal som varit anställda eller har fått lön i november månad.
1896	Månadsavlönad personal, antal kommunalt anställda inom rehabilitering. Antal som varit anställda eller har fått lön i november månad.
1897	Månadsavlönad personal, antal kommunalt anställda inom städ, tvätt och renhållning. Antal som varit anställda eller har fått lön i november månad.
1898	Månadsavlönad personal, antal kommunalt anställda inom vård och omsorg om äldre och funktionshindrade. Antal som varit anställda eller har fått lön i november månad.
1899	Månadsavlönad personal, antal kommunalt anställda inom övrig kultur och fritid. Antal som varit anställda eller har fått lön i november månad.
1900	Månadsavlönad personal, antal kommunalt anställda inom övrig verksamhet. Antal som varit anställda eller har fått lön i november månad.
1901	Månadsavlönad personal, antal kommunalt anställda inom övrig vård och omsorg. Antal som varit anställda eller har fått lön i november månad.
1902	Månadsavlönad personal, antal kommunalt anställda inom övrigt socialt kurativt arbete. Antal som varit anställda eller har fått lön i november månad.
1903	Månadsavlönad personal, antal kommunalt anställda personliga assistenter. Antal som varit anställda eller har fått lön i november månad.
1904	Månadsavlönad personal, antal kommunalt anställda sjuksköterskor. Antal som varit anställda eller har fått lön i november månad.
1905	Månadsavlönad personal, antal kommunalt anställda socialsekreterare m fl. Antal som varit anställda eller har fått lön i november månad.
1906	Månadsavlönad personal, antal kommunalt anställda tekniker. Antal som varit anställda eller har fått lön i november månad.
1907	Månadsavlönad personal, antal kommunalt anställda teknisk handläggare. Antal som varit anställda eller har fått lön i november månad.
1908	Månadsavlönad personal, antal kommunalt anställda undersköterskor/skötare. Antal som varit anställda eller har fått lön i november månad.
1909	Månadsavlönad personal, antal kommunalt anställda vårdbiträden/vårdare. Antal som varit anställda eller har fått lön i november månad.
1910	Månadsavlönad personal, antal landstingsanställda  - 29 år. Antal som varit anställda eller har fått lön i november månad.
1911	Månadsavlönad personal, antal landstingsanställda 30 - 39 år. Antal som varit anställda eller har fått lön i november månad.
1912	Månadsavlönad personal, antal landstingsanställda 40 - 49 år. Antal som varit anställda eller har fått lön i november månad.
1913	Månadsavlönad personal, antal landstingsanställda 50 - 54 år. Antal som varit anställda eller har fått lön i november månad.
1914	Månadsavlönad personal, antal landstingsanställda 55 - 59 år. Antal som varit anställda eller har fått lön i november månad.
1915	Månadsavlönad personal, antal landstingsanställda 60 -    år. Antal som varit anställda eller har fått lön i november månad.
1916	Månadsavlönad personal, antal landstingsanställda administratörer. Antal som varit anställda eller har fått lön i november månad.
1917	Månadsavlönad personal, antal landstingsanställda arbetsterapeut. Antal som varit anställda eller har fått lön i november månad.
1918	Månadsavlönad personal, antal landstingsanställda biomedicinsk analytiker. Antal som varit anställda eller har fått lön i november månad.
1919	Månadsavlönad personal, antal landstingsanställda dietist. Antal som varit anställda eller har fått lön i november månad.
1920	Månadsavlönad personal, antal landstingsanställda handläggare. Antal som varit anställda eller har fått lön i november månad.
1921	Månadsavlönad personal, antal landstingsanställda hantverkararbete m fl. Antal som varit anställda eller har fått lön i november månad.
1922	Månadsavlönad personal, antal landstingsanställda icke specialistkompetent läkare. Antal som varit anställda eller har fått lön i november månad.
1923	Månadsavlönad personal, antal landstingsanställda ingenjörer m fl. Antal som varit anställda eller har fått lön i november månad.
1924	Månadsavlönad personal, antal landstingsanställda kultur turism o fritid. Antal som varit anställda eller har fått lön i november månad.
1925	Månadsavlönad personal, antal landstingsanställda köks- o måltidsarbete. Antal som varit anställda eller har fått lön i november månad.
1926	Månadsavlönad personal, antal landstingsanställda ledningsarbete. Antal som varit anställda eller har fått lön i november månad.
1927	Månadsavlönad personal, antal landstingsanställda logoped. Antal som varit anställda eller har fått lön i november månad.
1928	Månadsavlönad personal, antal landstingsanställda läkarsekreterare. Antal som varit anställda eller har fått lön i november månad.
1929	Månadsavlönad personal, antal landstingsanställda primärvård. Avser både månadsavlönade och timavlönade.
1930	Månadsavlönad personal, antal landstingsanställda psykolog. Antal som varit anställda eller har fått lön i november månad.
1931	Månadsavlönad personal, antal landstingsanställda psykoterapeut. Antal som varit anställda eller har fått lön i november månad.
1932	Månadsavlönad personal, antal landstingsanställda rehabilitering o förebyggande. Antal som varit anställda eller har fått lön i november månad.
1933	Månadsavlönad personal, antal landstingsanställda sjukgymnast. Antal som varit anställda eller har fått lön i november månad.
1934	Månadsavlönad personal, antal landstingsanställda sjukhustekniker, lab personal. Antal som varit anställda eller har fått lön i november månad.
1935	Månadsavlönad personal, antal landstingsanställda sjuksköterska. Antal som varit anställda eller har fått lön i november månad.
1936	Månadsavlönad personal, antal landstingsanställda skol- o barnomsorgsarbete. Antal som varit anställda eller har fått lön i november månad.
1937	Månadsavlönad personal, antal landstingsanställda socialt o kurativt arbete. Antal som varit anställda eller har fått lön i november månad.
1938	Månadsavlönad personal, antal landstingsanställda spec psykiatrisk vård. Avser både månadsavlönade och timavlönade.
1939	Månadsavlönad personal, antal landstingsanställda spec somatisk vård. Avser både månadsavlönade och timavlönade.
1940	Månadsavlönad personal, antal landstingsanställda specialistkompetent läkare. Antal som varit anställda eller har fått lön i november månad.
1941	Månadsavlönad personal, antal landstingsanställda städ tvätt renhållning. Antal som varit anställda eller har fått lön i november månad.
1942	Månadsavlönad personal, antal landstingsanställda tandhygienist. Antal som varit anställda eller har fått lön i november månad.
1943	Månadsavlönad personal, antal landstingsanställda tandläkare. Antal som varit anställda eller har fått lön i november månad.
1944	Månadsavlönad personal, antal landstingsanställda tandsköterska. Antal som varit anställda eller har fått lön i november månad.
1945	Månadsavlönad personal, antal landstingsanställda tandvård övriga. Antal som varit anställda eller har fått lön i november månad.
1946	Månadsavlönad personal, antal landstingsanställda tandvård. Avser både månadsavlönade och timavlönade.
1947	Månadsavlönad personal, antal landstingsanställda tekniker. Antal som varit anställda eller har fått lön i november månad.
1948	Månadsavlönad personal, antal landstingsanställda undersköterska, skötare. Antal som varit anställda eller har fått lön i november månad.
1949	Månadsavlönad personal, antal landstingsanställda utbildning kultur. Avser både månadsavlönade och timavlönade.
1950	Månadsavlönad personal, antal landstingsanställda övrig hälso o sjukvård. Avser både månadsavlönade och timavlönade.
1951	Månadsavlönad personal, antal landstingsanställda övrig verksamhet. Avser både månadsavlönade och timavlönade.
1952	Månadsavlönad personal, antal landstingsanställda övriga. Antal som varit anställda eller har fått lön i november månad.
1953	Månadsavlönad personal, antal tillsvidareanställda i kommunen. Antal som varit anställda eller har fått lön i november månad.
1954	Månadsavlönad personal, antal visstidsanställda i kommunen. Antal som varit anställda eller har fått lön i november månad.
1955	Månadsavlönad personal, totalt antal kommunalt anställda. Antal som varit anställda eller har fått lön i november månad.
1956	Månadsavlönad personal, totalt antal landstingsanställda. Antal som varit anställda eller har fått lön i november månad.
1957	Måttet anger kostnadsnivån för hälso- och sjukvård sedan hänsyn tagits till kostnadspåverkande faktorer som landstinget inte kan påverka bland annat befolkningens ålderssammansättning, sjukdomsförekomst m.m. Kostnader för tandvård, hemsjukvård och omstruk
1958	Måttet avser kvinnor i åldrarna 50 år och över som slutenvårdats med huvuddiagnos för fraktur i höft, knä, ländkotpelare, bäcken, bröstkotpelare, handled eller axel. Täljare: Kvinnor 50 år och över som för första gången slutenvårdats för ovanstående diagn
1959	Måttet visar andelen av patienter med stroke som gavs trombolysbehandling, av de patienter som ingår i målgruppen för denna behandling. Ingår gör patienter med strokediagnos I63 (ischemisk stroke), ålder 1880 och som var ADL-oberoende vid insjuknandet. T
1960	Måttet visar antalet döda i ischemisk hjärtsjukdom per 100 000 invånare i åldrarna under 80 år för perioden år T-1 till år T. I beräkningarna har korrigeringar gjorts för skillnader i befolkningens ålderstruktur mellan olika landsting. Åldersstandardiseri
1961	Mängd bostadsarea i kvadratmeter Atemp delat med invånarantalet den 31 december samma år. Avser egna/allmännyttiga bostäder i kommunen samt dess majoritetsägda bolag. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigh
1962	Mängd el från solceller i lokaler och bostäder som ägs av kommunen eller dess majoritetsägda bolag. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigheten och SL.
1963	Mängd el från vindkraft i lokaler och bostäder som ägs av kommunen eller dess majoritetsägda bolag. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigheten och SL.
1964	Mängd fossilt drivmedel (diesel minus låginblandnign av RME, bensin minus låginblandning av etanol, fossil del i etanol, naturgas etc.) i MWh, dividerat med total mängd drivmedel (diesel, bensin, E85, biogas, naturgas, RME samt övrigt) i MWh. Avser drivme
1965	Mängd fossilt drivmedel (diesel minus låginblandnign av RME, fossil del i E85, naturgas, bensin minus låginblandning av etanol, fossil el etc.) i MWh, dividerat med total mängd drivmedel (diesel, el, biogas, E85, naturgas, RME, samt bensin) i MWh. Avser d
1966	Mängd inköpt el till bostäder i kWh dividerat med bostadsarean i kvadratmeter Atemp. Avser egna/allmännyttiga bostäder i kommunen samt deras majoritetsägda bolag. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigheten
1967	Mängd inköpt el till bostäder i kWh dividerat med bostadsarean i kvadratmeter Atemp. För den rapporterade andel av bostäderna där hushållsel ingår är ett schablonmässigt avdrag gjort för denna hushållsel. Avser egna/allmännyttiga bostäder i kommunen samt 
1968	Mängd inköpt el till lokaler i kWh dividerat med lokalarean i kvadratmeter Atemp. Avser egna lokaler samt lokaler i majoritetsägda bolag i kommunen. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigheten och SL.
1969	Mängd inköpt el till lokaler i kWh dividerat med lokalarean i kvadratmeter Atemp. För den rapporterade andel av lokalerna där verksamhetsel inte ingår är ett schablonmässigt tillägg gjort för denna verksamhetsel. Avser egna lokaler samt lokaler i majorite
1970	Mängd inköpt energi till bostäder (fjärrvärme, olja, naturga, biobränsle, biogas, stadsgas, fjärrkyla samt el) i kWh dividerat med bostadsarean i kvadratmeter Atemp. Avser egna/allmännyttiga bostäder i kommuner samt deras majoritetsägda bolag. Källa: Inra
1971	Mängd inköpt energi till bostäder (fjärrvärme, olja, naturgas, biobränsle, biogas, stadsgas, fjärrkyla samt el) i kWh dividerat med bostadsarean i kvadratmeter Atemp. För den rapporterade andel av bostäderna där hushållsel ingår är ett schablonmässigt avd
1972	Mängd inköpt energi till lokaler (fjärrvärme, olja, naturgas, biobränsle, biogas, fjärrkyla samt el) i kWh dividerat med lokalarean i kvadratmeter Atemp. Avser egna lokaler samt lokaler i majoritetsägda bolag i kommunen. Källa: Inrapportering för energief
1973	Mängd inköpt energi till lokaler (fjärrvärme, olja, naturgas, biobränsle, biogas, fjärrkyla samt el) i kWh dividerat med lokalarean i kvadratmeter Atemp. För den rapporterade andel av lokalerna där verksamhetsel inte ingår är ett schablonmässigt tillägg g
1974	Mängd lokalarea i kvadratmeter Atemp, delat med invånarantalet 31 december samma år. Avser egna lokaler samt lokaler i majoritetsägda bolag i kommunen. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigheten och SL.
1975	Mängd solvärme i lokaler och bostäder som ägs av kommunen eller dess majoritetsägda bolag. Källa: Inrapportering för energieffektiviseringsstödet (EES), bearbetat av Energimyndigheten och SL.
1976	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av tre läsår. Källa: SCB
1977	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan som inte fanns i gymnasieskolan något av de två närmast föregående åren och som om erhålligt slutbetyg eller motsvarande med grundläggande behörighet till universitet och högskola
1978	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, specialutformat program, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av fyra läsår. Källa: SC
1979	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, specialutformat program, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av tre läsår. Källa: SCB
1980	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, specialutformat program, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som om erhålligt slutbetyg eller motsvarande med grundläggande behörighet til
1981	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, studieförberedande programinriktning, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av fyra läs
1982	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, studieförberedande programinriktning, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som om erhålligt slutbetyg eller motsvarande med grundläggande b
1983	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, studieförberedande, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av tre läsår. Källa: SCB
1984	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, yrkesförberedande programinriktning, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av fyra läså
1985	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, yrkesförberedande programinriktning, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som erhållit slutbetyg eller motsvarande inom loppet av tre läsår
1986	Mäts som andelen (%) av kommunens folkbokförda elever år 1 i gymnasieskolan, yrkesförberedande programinriktning, som inte fanns i gymnasieskolan något av de två närmast föregående åren och som om erhålligt slutbetyg eller motsvarande med grundläggande be
1987	Nettoinvesteringarna dividerade med summan av skatteintäkter och generella statsbidrag.
1988	Nettokostnad dividerat med antal invånare i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1989	Nettokostnad för alkoholtillstånd m.m, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1990	Nettokostnad för all hemsjukvård (dvs. primärvårdsansluten, somatisk och psykiatrisk hemsjukvård, exklusive kostnader för läkemedel inom läkemedelsförmånen), dividerat med antal invånare i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostn
1991	Nettokostnad för allmän fritidsverksamhet, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1992	Nettokostnad för allmän kulturverksamhet, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1993	Nettokostnad för allmän regional utveckling, dividerat med antal invånare i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1994	Nettokostnad för allmänläkarvård inklusive jourvkerksamhet (exklusive kostnader för läkemedel inom läkemedelsförmånen), dividerat med antal invånare i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1995	Nettokostnad för ambulans- och sjuktransporter, dividerat med antal invånare i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1996	Nettokostnad för arbetsområden och lokaler, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1997	Nettokostnad för avfallshantering, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1998	Nettokostnad för barn och ungdomsvård, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1999	Nettokostnad för barnhälsovård (exklusive kostnader för läkemedel inom läkemedelsförmånen), dividerat med antal barn 0-6år i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
2000	Nettokostnad för bibliotek, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
2001	Nettokostnad för bostadsverksamhet, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
2002	Nettokostnad för buss, bil och spårbunden trafik, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
2003	Nettokostnad för ekonomiskt bistånd, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
2004	Nettokostnad för elförsörjning + gasförsörjning, dividerat med antal invånare totalt 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
