Kommun/Landsting;Nyckeltal;År;Visat Värde
Valdemarsvik;Förvärvsarbetande invånare 25-34 år, andel (%);2009;72.504378
Valdemarsvik;Förvärvsarbetande invånare 25-34 år, andel (%);2010;74.310345
Valdemarsvik;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.433566
Valdemarsvik;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.232955
Valdemarsvik;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.214337
Valdemarsvik;Förvärvsarbetande invånare 50-59 år, andel (%);2008;78.921162
Valdemarsvik;Förvärvsarbetande invånare 50-59 år, andel (%);2009;78.170837
Valdemarsvik;Förvärvsarbetande invånare 50-59 år, andel (%);2010;79.610751
Valdemarsvik;Förvärvsarbetande invånare 60-64 år, andel (%);2008;64.014688
Valdemarsvik;Förvärvsarbetande invånare 60-64 år, andel (%);2009;62.038217
Valdemarsvik;Förvärvsarbetande invånare 60-64 år, andel (%);2010;64.27673
Valdemarsvik;Mediannettoinkomst, kr/inv 20+;2008;165481
Valdemarsvik;Mediannettoinkomst, kr/inv 20+;2009;165499
Valdemarsvik;Mediannettoinkomst, kr/inv 20+;2010;168195
Valdemarsvik;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.60560873
Valdemarsvik;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.1
Valdemarsvik;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;10.81682617
Valdemarsvik;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;13.6
Valdemarsvik;Utpendlingsomfattning i kommunen, (%);2008;32.519641
Valdemarsvik;Utpendlingsomfattning i kommunen, (%);2009;33.185053
Valdemarsvik;Utpendlingsomfattning i kommunen, (%);2010;34.025139
Vallentuna;Arbetslöshet, (%);2008;1.06073
Vallentuna;Arbetslöshet, (%);2009;1.706897
Vallentuna;Arbetslöshet, (%);2010;3.047186
Vallentuna;Arbetslöshet, (%);2011;2.426266
Vallentuna;Arbetslöshet, (%);2012;2.245844
Vallentuna;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;14.212146
Vallentuna;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;14.017815
Vallentuna;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;13.773463
Vallentuna;Förvärvsarbetande i privat sektor, andel (%);2008;76.478063
Vallentuna;Förvärvsarbetande i privat sektor, andel (%);2009;76.679392
Vallentuna;Förvärvsarbetande i privat sektor, andel (%);2010;77.268608
Vallentuna;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.604869
Vallentuna;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.455897
Vallentuna;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.307443
Vallentuna;Förvärvsarbetande invånare 16-19 år, andel (%);2008;21.117318
Vallentuna;Förvärvsarbetande invånare 16-19 år, andel (%);2009;18.016086
Vallentuna;Förvärvsarbetande invånare 16-19 år, andel (%);2010;18.464842
Vallentuna;Förvärvsarbetande invånare 20-24 år, andel (%);2008;69.95039
Vallentuna;Förvärvsarbetande invånare 20-24 år, andel (%);2009;67.44186
Vallentuna;Förvärvsarbetande invånare 20-24 år, andel (%);2010;69.831731
Vallentuna;Förvärvsarbetande invånare 20-64 år, andel (%);2008;85.449047
Vallentuna;Förvärvsarbetande invånare 20-64 år, andel (%);2009;84.424853
Vallentuna;Förvärvsarbetande invånare 20-64 år, andel (%);2010;85.395894
Vallentuna;Förvärvsarbetande invånare 25-34 år, andel (%);2008;85.657238
Vallentuna;Förvärvsarbetande invånare 25-34 år, andel (%);2009;83.594816
Vallentuna;Förvärvsarbetande invånare 25-34 år, andel (%);2010;84.818706
Vallentuna;Förvärvsarbetande invånare 35-49 år, andel (%);2008;91.372549
Vallentuna;Förvärvsarbetande invånare 35-49 år, andel (%);2009;90.846524
Vallentuna;Förvärvsarbetande invånare 35-49 år, andel (%);2010;91.40059
Vallentuna;Förvärvsarbetande invånare 50-59 år, andel (%);2008;87.1007
Vallentuna;Förvärvsarbetande invånare 50-59 år, andel (%);2009;86.34997
Vallentuna;Förvärvsarbetande invånare 50-59 år, andel (%);2010;87.119438
Vallentuna;Förvärvsarbetande invånare 60-64 år, andel (%);2008;69.799054
Vallentuna;Förvärvsarbetande invånare 60-64 år, andel (%);2009;69.198056
Vallentuna;Förvärvsarbetande invånare 60-64 år, andel (%);2010;70.670927
Vallentuna;Mediannettoinkomst, kr/inv 20+;2008;219272
Vallentuna;Mediannettoinkomst, kr/inv 20+;2009;224247
Vallentuna;Mediannettoinkomst, kr/inv 20+;2010;231743
Vallentuna;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;2.68902786
Vallentuna;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;2.9
Vallentuna;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;6.19670267
Vallentuna;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;7.2
Vallentuna;Utpendlingsomfattning i kommunen, (%);2008;70.679508
Vallentuna;Utpendlingsomfattning i kommunen, (%);2009;70.758824
Vallentuna;Utpendlingsomfattning i kommunen, (%);2010;70.737864
Vansbro;Arbetslöshet, (%);2008;4.437721
Vansbro;Arbetslöshet, (%);2009;6.850013
Vansbro;Arbetslöshet, (%);2010;8.663046
Vansbro;Arbetslöshet, (%);2011;7.047768
Vansbro;Arbetslöshet, (%);2012;6.196078
Vansbro;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;30.887149
Vansbro;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;30.610169
Vansbro;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;28.917283
Vansbro;Förvärvsarbetande i privat sektor, andel (%);2008;64.122635
Vansbro;Förvärvsarbetande i privat sektor, andel (%);2009;64.474576
Vansbro;Förvärvsarbetande i privat sektor, andel (%);2010;66.106254
Vansbro;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.685584
Vansbro;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.661017
Vansbro;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.799597
Vansbro;Förvärvsarbetande invånare 16-19 år, andel (%);2008;17.662338
Vansbro;Förvärvsarbetande invånare 16-19 år, andel (%);2009;16.145833
Vansbro;Förvärvsarbetande invånare 16-19 år, andel (%);2010;15.053763
Vansbro;Förvärvsarbetande invånare 20-24 år, andel (%);2008;71.022727
Vansbro;Förvärvsarbetande invånare 20-24 år, andel (%);2009;65.435356
Vansbro;Förvärvsarbetande invånare 20-24 år, andel (%);2010;69.250646
Vansbro;Förvärvsarbetande invånare 20-64 år, andel (%);2008;77.995176
Vansbro;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75.651466
Vansbro;Förvärvsarbetande invånare 20-64 år, andel (%);2010;77.445876
Vansbro;Förvärvsarbetande invånare 25-34 år, andel (%);2008;81.560284
Vansbro;Förvärvsarbetande invånare 25-34 år, andel (%);2009;77.101968
Vansbro;Förvärvsarbetande invånare 25-34 år, andel (%);2010;78.130511
Vansbro;Förvärvsarbetande invånare 35-49 år, andel (%);2008;84.026258
Vansbro;Förvärvsarbetande invånare 35-49 år, andel (%);2009;82.261641
Vansbro;Förvärvsarbetande invånare 35-49 år, andel (%);2010;83.153846
Vansbro;Förvärvsarbetande invånare 50-59 år, andel (%);2008;80.64877
Vansbro;Förvärvsarbetande invånare 50-59 år, andel (%);2009;77.548683
Vansbro;Förvärvsarbetande invånare 50-59 år, andel (%);2010;81.418919
Vansbro;Förvärvsarbetande invånare 60-64 år, andel (%);2008;59.454545
Vansbro;Förvärvsarbetande invånare 60-64 år, andel (%);2009;61.153846
Vansbro;Förvärvsarbetande invånare 60-64 år, andel (%);2010;61.341223
Vansbro;Mediannettoinkomst, kr/inv 20+;2008;155996
Vansbro;Mediannettoinkomst, kr/inv 20+;2009;156938
Vansbro;Mediannettoinkomst, kr/inv 20+;2010;161908
Vansbro;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.08585467
Vansbro;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.5
Vansbro;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;13.91259374
Vansbro;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;13.5
Vansbro;Utpendlingsomfattning i kommunen, (%);2008;17.808219
Vansbro;Utpendlingsomfattning i kommunen, (%);2009;18.338983
Vansbro;Utpendlingsomfattning i kommunen, (%);2010;18.459987
Vara;Arbetslöshet, (%);2008;2.384007
Vara;Arbetslöshet, (%);2009;5.247938
Vara;Arbetslöshet, (%);2010;7.117476
Vara;Arbetslöshet, (%);2011;6.048474
Vara;Arbetslöshet, (%);2012;6.260889
Vara;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;23.270847
Vara;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;23.463381
Vara;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;22.607172
Vara;Förvärvsarbetande i privat sektor, andel (%);2008;70.859729
Vara;Förvärvsarbetande i privat sektor, andel (%);2009;69.883641
Vara;Förvärvsarbetande i privat sektor, andel (%);2010;71.515233
Vara;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.878474
Vara;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.394251
Vara;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.855487
Vara;Förvärvsarbetande invånare 16-19 år, andel (%);2008;26.646403
Vara;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.458678
Vara;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.021075
Vara;Förvärvsarbetande invånare 20-24 år, andel (%);2008;74.468085
Vara;Förvärvsarbetande invånare 20-24 år, andel (%);2009;63.834673
Vara;Förvärvsarbetande invånare 20-24 år, andel (%);2010;66.0619
Vara;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.666102
Vara;Förvärvsarbetande invånare 20-64 år, andel (%);2009;78.332008
Vara;Förvärvsarbetande invånare 20-64 år, andel (%);2010;79.067642
Vara;Förvärvsarbetande invånare 25-34 år, andel (%);2008;83.161954
Vara;Förvärvsarbetande invånare 25-34 år, andel (%);2009;78.04878
Vara;Förvärvsarbetande invånare 25-34 år, andel (%);2010;79.441118
Vara;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.436782
Vara;Förvärvsarbetande invånare 35-49 år, andel (%);2009;83.769282
Vara;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.372904
Vara;Förvärvsarbetande invånare 50-59 år, andel (%);2008;83.125557
Vara;Förvärvsarbetande invånare 50-59 år, andel (%);2009;82.323912
Vara;Förvärvsarbetande invånare 50-59 år, andel (%);2010;82.002706
Vara;Förvärvsarbetande invånare 60-64 år, andel (%);2008;69.4974
Vara;Förvärvsarbetande invånare 60-64 år, andel (%);2009;67.958656
Vara;Förvärvsarbetande invånare 60-64 år, andel (%);2010;69.451932
Vara;Mediannettoinkomst, kr/inv 20+;2008;173441
Vara;Mediannettoinkomst, kr/inv 20+;2009;173606
Vara;Mediannettoinkomst, kr/inv 20+;2010;177535
Vara;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.09034134
Vara;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.2
Vara;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;10.84311403
Vara;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;10.5
Vara;Utpendlingsomfattning i kommunen, (%);2008;28.93342
Vara;Utpendlingsomfattning i kommunen, (%);2009;30.020534
Vara;Utpendlingsomfattning i kommunen, (%);2010;30.183338
Varberg;Arbetslöshet, (%);2008;2.857228
Varberg;Arbetslöshet, (%);2009;3.95858
Varberg;Arbetslöshet, (%);2010;5.853787
Varberg;Arbetslöshet, (%);2011;5.092485
Varberg;Arbetslöshet, (%);2012;4.883147
Varberg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.735475
Varberg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;25.160946
Varberg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;24.274443
Varberg;Förvärvsarbetande i privat sektor, andel (%);2008;67.955432
Varberg;Förvärvsarbetande i privat sektor, andel (%);2009;68.621732
Varberg;Förvärvsarbetande i privat sektor, andel (%);2010;69.50749
Varberg;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.901445
Varberg;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.965855
Varberg;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.007508
Varberg;Förvärvsarbetande invånare 16-19 år, andel (%);2008;25.238535
Varberg;Förvärvsarbetande invånare 16-19 år, andel (%);2009;22.62663
Varberg;Förvärvsarbetande invånare 16-19 år, andel (%);2010;24.082935
Varberg;Förvärvsarbetande invånare 20-24 år, andel (%);2008;71.348139
Varberg;Förvärvsarbetande invånare 20-24 år, andel (%);2009;65.92724
Varberg;Förvärvsarbetande invånare 20-24 år, andel (%);2010;66.795901
Varberg;Förvärvsarbetande invånare 20-64 år, andel (%);2008;83.596715
Varberg;Förvärvsarbetande invånare 20-64 år, andel (%);2009;81.447964
Varberg;Förvärvsarbetande invånare 20-64 år, andel (%);2010;82.533537
Varberg;Förvärvsarbetande invånare 25-34 år, andel (%);2008;85.199934
Varberg;Förvärvsarbetande invånare 25-34 år, andel (%);2009;81.682429
Varberg;Förvärvsarbetande invånare 25-34 år, andel (%);2010;83.084824
Varberg;Förvärvsarbetande invånare 35-49 år, andel (%);2008;89.944791
Varberg;Förvärvsarbetande invånare 35-49 år, andel (%);2009;87.996067
Varberg;Förvärvsarbetande invånare 35-49 år, andel (%);2010;89.333097
Varberg;Förvärvsarbetande invånare 50-59 år, andel (%);2008;86.250163
Varberg;Förvärvsarbetande invånare 50-59 år, andel (%);2009;85.108895
Varberg;Förvärvsarbetande invånare 50-59 år, andel (%);2010;86.019953
Varberg;Förvärvsarbetande invånare 60-64 år, andel (%);2008;69.161535
Varberg;Förvärvsarbetande invånare 60-64 år, andel (%);2009;69.711876
Varberg;Förvärvsarbetande invånare 60-64 år, andel (%);2010;70.72594
Varberg;Mediannettoinkomst, kr/inv 20+;2008;185571
Varberg;Mediannettoinkomst, kr/inv 20+;2009;190050
Varberg;Mediannettoinkomst, kr/inv 20+;2010;194114
Varberg;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.60413071
Varberg;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.5
Varberg;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;10.06933271
Varberg;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;10.6
Varberg;Utpendlingsomfattning i kommunen, (%);2008;21.240027
Varberg;Utpendlingsomfattning i kommunen, (%);2009;21.867331
Varberg;Utpendlingsomfattning i kommunen, (%);2010;22.209864
Vaxholm;Arbetslöshet, (%);2008;1.160572
Vaxholm;Arbetslöshet, (%);2009;1.474786
Vaxholm;Arbetslöshet, (%);2010;2.853559
Vaxholm;Arbetslöshet, (%);2011;2.26656
Vaxholm;Arbetslöshet, (%);2012;2.340291
Vaxholm;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;16.489063
Vaxholm;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;15.911644
Vaxholm;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;14.227112
Vaxholm;Förvärvsarbetande i privat sektor, andel (%);2008;71.957375
Vaxholm;Förvärvsarbetande i privat sektor, andel (%);2009;72.706851
Vaxholm;Förvärvsarbetande i privat sektor, andel (%);2010;74.454596
Vaxholm;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.757712
Vaxholm;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.669038
Vaxholm;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.654671
Vaxholm;Förvärvsarbetande invånare 16-19 år, andel (%);2008;21.922428
Vaxholm;Förvärvsarbetande invånare 16-19 år, andel (%);2009;15.824916
Vaxholm;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.910624
Vaxholm;Förvärvsarbetande invånare 20-24 år, andel (%);2008;66.666667
Vaxholm;Förvärvsarbetande invånare 20-24 år, andel (%);2009;62.962963
Vaxholm;Förvärvsarbetande invånare 20-24 år, andel (%);2010;63.429752
Vaxholm;Förvärvsarbetande invånare 20-64 år, andel (%);2008;83.953488
Vaxholm;Förvärvsarbetande invånare 20-64 år, andel (%);2009;82.610837
Vaxholm;Förvärvsarbetande invånare 20-64 år, andel (%);2010;83.735748
Vaxholm;Förvärvsarbetande invånare 25-34 år, andel (%);2008;82.438479
Vaxholm;Förvärvsarbetande invånare 25-34 år, andel (%);2009;80.41958
Vaxholm;Förvärvsarbetande invånare 25-34 år, andel (%);2010;80
Vaxholm;Förvärvsarbetande invånare 35-49 år, andel (%);2008;92.00468
Vaxholm;Förvärvsarbetande invånare 35-49 år, andel (%);2009;90.850418
Vaxholm;Förvärvsarbetande invånare 35-49 år, andel (%);2010;91.494942
Vaxholm;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.968847
Vaxholm;Förvärvsarbetande invånare 50-59 år, andel (%);2009;85.455975
Vaxholm;Förvärvsarbetande invånare 50-59 år, andel (%);2010;86.92756
Vaxholm;Förvärvsarbetande invånare 60-64 år, andel (%);2008;68.414918
Vaxholm;Förvärvsarbetande invånare 60-64 år, andel (%);2009;66.071429
Vaxholm;Förvärvsarbetande invånare 60-64 år, andel (%);2010;68.987342
Vaxholm;Mediannettoinkomst, kr/inv 20+;2008;225047
Vaxholm;Mediannettoinkomst, kr/inv 20+;2009;231955
Vaxholm;Mediannettoinkomst, kr/inv 20+;2010;237713
Vaxholm;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;2.13232988
Vaxholm;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;2.3
Vaxholm;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;5.12699906
Vaxholm;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;5.8
Vaxholm;Utpendlingsomfattning i kommunen, (%);2008;68.386614
Vaxholm;Utpendlingsomfattning i kommunen, (%);2009;69.131411
Vaxholm;Utpendlingsomfattning i kommunen, (%);2010;69.028529
Vellinge;Arbetslöshet, (%);2008;2.099267
Vellinge;Arbetslöshet, (%);2009;2.836018
Vellinge;Arbetslöshet, (%);2010;4.196026
Vellinge;Arbetslöshet, (%);2011;3.809016
Vellinge;Arbetslöshet, (%);2012;4.025842
Vellinge;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;18.152308
Vellinge;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;17.302092
Vellinge;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;16.631744
Vellinge;Förvärvsarbetande i privat sektor, andel (%);2008;74.121924
Vellinge;Förvärvsarbetande i privat sektor, andel (%);2009;74.827906
Vellinge;Förvärvsarbetande i privat sektor, andel (%);2010;75.399424
Vellinge;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.246121
Vellinge;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.448504
Vellinge;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.516239
Vellinge;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.202128
Vellinge;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.571721
Vellinge;Förvärvsarbetande invånare 16-19 år, andel (%);2010;18.210361
Vellinge;Förvärvsarbetande invånare 20-24 år, andel (%);2008;56.451613
Vellinge;Förvärvsarbetande invånare 20-24 år, andel (%);2009;51.497443
Vellinge;Förvärvsarbetande invånare 20-24 år, andel (%);2010;55.918367
Vellinge;Förvärvsarbetande invånare 20-64 år, andel (%);2008;80.255556
Vellinge;Förvärvsarbetande invånare 20-64 år, andel (%);2009;78.423607
Vellinge;Förvärvsarbetande invånare 20-64 år, andel (%);2010;79.626619
Vellinge;Förvärvsarbetande invånare 25-34 år, andel (%);2008;74.80315
Vellinge;Förvärvsarbetande invånare 25-34 år, andel (%);2009;72.862779
Vellinge;Förvärvsarbetande invånare 25-34 år, andel (%);2010;73.952641
Vellinge;Förvärvsarbetande invånare 35-49 år, andel (%);2008;87.049709
Vellinge;Förvärvsarbetande invånare 35-49 år, andel (%);2009;85.255999
Vellinge;Förvärvsarbetande invånare 35-49 år, andel (%);2010;85.83936
Vellinge;Förvärvsarbetande invånare 50-59 år, andel (%);2008;87.216546
Vellinge;Förvärvsarbetande invånare 50-59 år, andel (%);2009;85.967579
Vellinge;Förvärvsarbetande invånare 50-59 år, andel (%);2010;86.846847
Vellinge;Förvärvsarbetande invånare 60-64 år, andel (%);2008;66.277317
Vellinge;Förvärvsarbetande invånare 60-64 år, andel (%);2009;65.22082
Vellinge;Förvärvsarbetande invånare 60-64 år, andel (%);2010;67.276507
Vellinge;Mediannettoinkomst, kr/inv 20+;2008;221945
Vellinge;Mediannettoinkomst, kr/inv 20+;2009;226797
Vellinge;Mediannettoinkomst, kr/inv 20+;2010;231857
Vellinge;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;2.56423841
Vellinge;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;2.5
Vellinge;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;7.21589404
Vellinge;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;7.6
Vellinge;Utpendlingsomfattning i kommunen, (%);2008;69.531909
Vellinge;Utpendlingsomfattning i kommunen, (%);2009;69.18189
Vellinge;Utpendlingsomfattning i kommunen, (%);2010;68.602672
Vetlanda;Arbetslöshet, (%);2008;2.022798
Vetlanda;Arbetslöshet, (%);2009;5.484424
Vetlanda;Arbetslöshet, (%);2010;6.304291
Vetlanda;Arbetslöshet, (%);2011;4.798578
Vetlanda;Arbetslöshet, (%);2012;5.674603
Vetlanda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.04767
Vetlanda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;25.876663
Vetlanda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;25.473106
Vetlanda;Förvärvsarbetande i privat sektor, andel (%);2008;69.659065
Vetlanda;Förvärvsarbetande i privat sektor, andel (%);2009;68.569125
Vetlanda;Förvärvsarbetande i privat sektor, andel (%);2010;69.383589
Vetlanda;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.630539
Vetlanda;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.853285
Vetlanda;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.423636
Vetlanda;Förvärvsarbetande invånare 16-19 år, andel (%);2008;24.645718
Vetlanda;Förvärvsarbetande invånare 16-19 år, andel (%);2009;18.587809
Vetlanda;Förvärvsarbetande invånare 16-19 år, andel (%);2010;25.780275
Vetlanda;Förvärvsarbetande invånare 20-24 år, andel (%);2008;76.710335
Vetlanda;Förvärvsarbetande invånare 20-24 år, andel (%);2009;64.838256
Vetlanda;Förvärvsarbetande invånare 20-24 år, andel (%);2010;72.333104
Vetlanda;Förvärvsarbetande invånare 20-64 år, andel (%);2008;84.923611
Vetlanda;Förvärvsarbetande invånare 20-64 år, andel (%);2009;80.763338
Vetlanda;Förvärvsarbetande invånare 20-64 år, andel (%);2010;82.469342
Vetlanda;Förvärvsarbetande invånare 25-34 år, andel (%);2008;85.395538
Vetlanda;Förvärvsarbetande invånare 25-34 år, andel (%);2009;79.781642
Vetlanda;Förvärvsarbetande invånare 25-34 år, andel (%);2010;80.335731
Vetlanda;Förvärvsarbetande invånare 35-49 år, andel (%);2008;89.980806
Vetlanda;Förvärvsarbetande invånare 35-49 år, andel (%);2009;87.262505
Vetlanda;Förvärvsarbetande invånare 35-49 år, andel (%);2010;88.700565
Vetlanda;Förvärvsarbetande invånare 50-59 år, andel (%);2008;86.26659
Vetlanda;Förvärvsarbetande invånare 50-59 år, andel (%);2009;83.430402
Vetlanda;Förvärvsarbetande invånare 50-59 år, andel (%);2010;84.226015
Vetlanda;Förvärvsarbetande invånare 60-64 år, andel (%);2008;73.846154
Vetlanda;Förvärvsarbetande invånare 60-64 år, andel (%);2009;71.352218
Vetlanda;Förvärvsarbetande invånare 60-64 år, andel (%);2010;72.883173
Vetlanda;Mediannettoinkomst, kr/inv 20+;2008;182138
Vetlanda;Mediannettoinkomst, kr/inv 20+;2009;182151
Vetlanda;Mediannettoinkomst, kr/inv 20+;2010;187039
Vetlanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;2.91524085
Vetlanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.2
Vetlanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;11.18057384
Vetlanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;10.2
Vetlanda;Utpendlingsomfattning i kommunen, (%);2008;17.512013
Vetlanda;Utpendlingsomfattning i kommunen, (%);2009;18.331318
Vetlanda;Utpendlingsomfattning i kommunen, (%);2010;18.24892
Vilhelmina;Arbetslöshet, (%);2008;7.520823
Vilhelmina;Arbetslöshet, (%);2009;8.786099
Vilhelmina;Arbetslöshet, (%);2010;10.810811
Vilhelmina;Arbetslöshet, (%);2011;11.075081
Vilhelmina;Arbetslöshet, (%);2012;10.856423
Vilhelmina;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;37.364391
Vilhelmina;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;37.831565
Vilhelmina;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;38.16568
Vilhelmina;Förvärvsarbetande i privat sektor, andel (%);2008;52.3612
Vilhelmina;Förvärvsarbetande i privat sektor, andel (%);2009;52.586207
Vilhelmina;Förvärvsarbetande i privat sektor, andel (%);2010;52.564103
Vilhelmina;Förvärvsarbetande i övriga sektorer, andel (%);2008;6.253989
Vilhelmina;Förvärvsarbetande i övriga sektorer, andel (%);2009;6.332891
Vilhelmina;Förvärvsarbetande i övriga sektorer, andel (%);2010;6.180145
Vilhelmina;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.956616
Vilhelmina;Förvärvsarbetande invånare 16-19 år, andel (%);2009;21.527778
Vilhelmina;Förvärvsarbetande invånare 16-19 år, andel (%);2010;19.362745
Vilhelmina;Förvärvsarbetande invånare 20-24 år, andel (%);2008;67.23301
Vilhelmina;Förvärvsarbetande invånare 20-24 år, andel (%);2009;62.790698
Vilhelmina;Förvärvsarbetande invånare 20-24 år, andel (%);2010;61.981567
Vilhelmina;Förvärvsarbetande invånare 20-64 år, andel (%);2008;77.255004
Vilhelmina;Förvärvsarbetande invånare 20-64 år, andel (%);2009;74.475341
Vilhelmina;Förvärvsarbetande invånare 20-64 år, andel (%);2010;75.619399
Vilhelmina;Förvärvsarbetande invånare 25-34 år, andel (%);2008;81.70347
Vilhelmina;Förvärvsarbetande invånare 25-34 år, andel (%);2009;77.742947
Vilhelmina;Förvärvsarbetande invånare 25-34 år, andel (%);2010;78.538103
Vilhelmina;Förvärvsarbetande invånare 35-49 år, andel (%);2008;83.860759
Vilhelmina;Förvärvsarbetande invånare 35-49 år, andel (%);2009;81.706317
Vilhelmina;Förvärvsarbetande invånare 35-49 år, andel (%);2010;81.027341
Vilhelmina;Förvärvsarbetande invånare 50-59 år, andel (%);2008;80.13766
Vilhelmina;Förvärvsarbetande invånare 50-59 år, andel (%);2009;77.246094
