Kommun/Landsting;Nyckeltal;År;Visat Värde
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;50
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;89.07767
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;91.071429
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;87.024609
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;85.626283
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;88.932806
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;91.458333
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;90.167364
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;90.998043
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;94.565217
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;91.546763
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;91.846922
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;91.681736
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;91.055456
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;1996;2740
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;1997;2624
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;1998;2410
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;1999;2545
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2000;2406.000102
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2001;2582.000304
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2002;2760
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2003;2657.999352
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2004;2550.001231
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2005;2720.000486
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2006;2897.000675
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2007;2982
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2008;3097
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2009;3418
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2010;3501.990826
Tyresö;Kostnad individ- och familjeomsorg, kr/inv;2011;3406
Tyresö;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;3.3
Tyresö;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2009;30
Tyresö;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2011;27
Tyresö;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;20
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1998;100
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1999;100
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;95.833333
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;89.090909
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;93.050193
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;93.78882
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;95.483871
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;96.130952
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;97.733711
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;94.392523
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;96.963947
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;96.078431
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;96.08209
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;96.68325
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;97.435897
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;93.79845
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;92.898551
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;92.330383
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;94.347241
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;95.300752
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;93.951613
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;92.662116
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;93.252595
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;94.833333
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;93.086003
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;94.188034
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;95.041322
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;96.500921
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;94.710327
Täby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;95.581395
Täby;Kostnad individ- och familjeomsorg, kr/inv;1996;1152
Täby;Kostnad individ- och familjeomsorg, kr/inv;1997;1834
Täby;Kostnad individ- och familjeomsorg, kr/inv;1998;2097.000365
Täby;Kostnad individ- och familjeomsorg, kr/inv;1999;1392
Täby;Kostnad individ- och familjeomsorg, kr/inv;2000;1831.999934
Täby;Kostnad individ- och familjeomsorg, kr/inv;2001;1737.000448
Täby;Kostnad individ- och familjeomsorg, kr/inv;2002;1879.999336
Täby;Kostnad individ- och familjeomsorg, kr/inv;2003;2142.000731
Täby;Kostnad individ- och familjeomsorg, kr/inv;2004;2216.000794
Täby;Kostnad individ- och familjeomsorg, kr/inv;2005;2522.000528
Täby;Kostnad individ- och familjeomsorg, kr/inv;2006;2427.000623
Täby;Kostnad individ- och familjeomsorg, kr/inv;2007;2245
Täby;Kostnad individ- och familjeomsorg, kr/inv;2008;2534
Täby;Kostnad individ- och familjeomsorg, kr/inv;2009;2018
Täby;Kostnad individ- och familjeomsorg, kr/inv;2010;2079.998119
Täby;Kostnad individ- och familjeomsorg, kr/inv;2011;2123
Täby;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;0
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1998;92.307692
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1999;76.470588
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;93.75
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;95
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;92.307692
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;89.473684
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;86.666667
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;78.571429
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;75
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;92.307692
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;93.333333
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;89.705882
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;96.753247
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;88.050314
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;89.385475
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;91.27182
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;90.361446
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;87.286064
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;90.723982
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;84.757506
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;85.074627
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;80.637813
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;87.024609
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;86.836518
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;90.4
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;88.840263
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;79.608939
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;82.568807
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;76.136364
Upplands Väsby;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;78.423237
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;1996;1929
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;1997;2157
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;1998;2190
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;1999;2373.999892
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2000;2080
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2001;2168.99984
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2002;2804.000641
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2003;2924.999331
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2004;3031.998827
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2005;2902.001382
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2006;2997.001163
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2007;3276
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2008;3336
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2009;3737
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2010;4103.998575
Upplands Väsby;Kostnad individ- och familjeomsorg, kr/inv;2011;4458
Upplands Väsby;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;11.1
Upplands Väsby;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2010;39
Upplands Väsby;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2011;29
Upplands Väsby;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;47
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;90
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;90.47619
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;95.454545
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;95.238095
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;93.333333
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;83.333333
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;73.913043
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;81.818182
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;88.235294
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;79.166667
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;91.304348
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;91.764706
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;86.440678
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;88.934426
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;84.920635
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;86.68942
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;89.74359
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;89.808917
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;87.943262
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;88.921283
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;89.751553
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;88.410596
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;91.353383
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;88.014981
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;91.025641
Upplands-Bro;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;88.5
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;1996;3630
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;1997;3450
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;1998;3258
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;1999;2950
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2000;3096.000096
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2001;3115
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2002;2725
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2003;2591.999812
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2004;2766.000094
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2005;2794.000094
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2006;2972.000185
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2007;3029
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2008;3026
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2009;3269
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2010;3800.008447
Upplands-Bro;Kostnad individ- och familjeomsorg, kr/inv;2011;3617
Upplands-Bro;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;77.8
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;95.833333
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;90
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;93.333333
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;82.758621
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;87.037037
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;88.888889
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;90.697674
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;94.791667
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;94.805195
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;87.890625
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;92.063492
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;92.164179
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;91.582492
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;89.180328
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;92.026578
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;92.764858
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;92.675159
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;95.360825
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;90.649351
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;90.651558
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;93.206522
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;93.046358
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;90.189873
Vallentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;90.612245
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;1996;1646
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;1997;1742
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;1998;1673.999835
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;1999;1878
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2000;1882.000159
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2001;1932.000156
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2002;1958
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2003;2033.000076
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2004;1976.999888
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2005;2211.00011
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2006;1748.000215
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2007;1711
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2008;2016
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2009;2235
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2010;2279.006442
Vallentuna;Kostnad individ- och familjeomsorg, kr/inv;2011;2377
Vallentuna;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;0
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;92.391304
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;95.121951
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;94
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;92.857143
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;96.590909
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;91.578947
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;93.069307
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;97.080292
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;95.588235
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;93.103448
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;92.366412
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;94.017094
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;95.614035
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;93.333333
Vaxholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;97.297297
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;1996;1340
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;1997;1730
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;1998;1982.999656
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;1999;1768.999775
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2000;1286.999785
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2001;1657
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2002;1290.999896
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2003;2112
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2004;1920
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2005;1760
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2006;1555
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2007;1743
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2008;1829
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2009;1916
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2010;1677.975376
Vaxholm;Kostnad individ- och familjeomsorg, kr/inv;2011;1652
Vaxholm;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;0
Vaxholm;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2009;43
Vaxholm;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;36
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;95.238095
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;94.736842
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;95.833333
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;98.039216
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;100
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;98.076923
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;89.552239
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;87.242798
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;88.847584
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;88.686131
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;86.710963
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;94.475138
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;93.455497
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;92.307692
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;90.561798
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;93.248945
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;93.435449
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;93.166287
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;92.79476
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;87.305699
Värmdö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;85.748792
Värmdö;Kostnad individ- och familjeomsorg, kr/inv;1996;1236
