key	value
2120	U. Nöjd Kund Index, äldreboende - social samvaro och aktiviteter
2121	U. Nöjd Kund Index, äldreboende - städning/tvätt/dusch
2122	U. Nöjd Kund Index, äldreboende - trygghet
2123	U. Nöjd Kund Index, äldreboende - trygghet i boendet
2124	U. Nöjd Kund Index, äldreboende - vårdinsatser
2125	U. Nöjd med aktiviteter i särskilt boende, andel (%)
2126	U. Nöjd Medborgar Index - Bemötande, tillgänglighet
2127	U. Nöjd Medborgar Index - Förskolan
2128	U. Nöjd Medborgar Index - Gator och vägar
2129	U. Nöjd Medborgar Index - Grundskola
2130	U. Nöjd Medborgar Index - Gymnasieskola
2131	U. Nöjd Medborgar Index - Gång- och cykelvägar
2132	U. Nöjd Medborgar Index - Helheten
2133	U. Nöjd Medborgar Index - Idrott
2134	U. Nöjd Medborgar Index - Idrott- och motionsanläggningar
2135	U. Nöjd Medborgar Index - Kultur
2136	U. Nöjd Medborgar Index - Miljöarbete
2137	U. Nöjd Medborgar Index - Renhållning
2138	U. Nöjd Medborgar Index - Räddningstjänst
2139	U. Nöjd Medborgar Index - Stöd för utsatta personer
2140	U. Nöjd Medborgar Index - Vatten och avlopp
2141	U. Nöjd Medborgar Index - Äldreomsorg
2142	U. Nöjd Region Index - Arbetsmöjligheter
2143	U. Nöjd Region Index - Bostäder
2144	U. Nöjd Region Index - Fritid
2145	U. Nöjd Region Index - Helheten
2146	U. Nöjd Region Index - Kommersiellt utbud
2147	U. Nöjd Region Index - Kommunikationer
2148	U. Nöjd Region Index - Rekommendation
2149	U. Nöjd Region Index - Trygghet
2150	U. Nöjd Region Index - Utbildningsmöjligheter
2151	U. Ohälsotal
2152	U. Omoperationer inom 2 år efter höftledsplastik, andel (%)
2153	U. Omsorgskostnad boende barn enl LSS, kr/inv 0-64 år
2154	U. Omsorgskostnad boende vuxna enl LSS, kr/inv 0-64 år
2155	U. Omsorgskostnad för särskilt boende enl SoL, kr/inv 0-64 år
2156	U. Omsorgskostnad insatser i ordinärt boende enl SoL, kr/inv 0-64 år
2157	U. Omvårdnadspersonal med eftergymnasial utbildning, andel (%)
2158	U. Omvårdnadspersonal med hög sysselsättningsgrad, andel (%)
2159	U. Omvårdnadspersonal med timavlöning, andel (%)
2160	U. Omvårdnadspersonal med yrkesförberedande utbildning, andel (%)
2161	U. Omvårdnadspersonal som slutat under ett år, andel (%)
2162	U. Opererade inom 14 dagar vid symptomgivande förträngning av halspulsådern, andel (%)
2163	U. Oönskade händelser efter borttagande av livmoder, andel (%)
2164	U. Oönskade händelser inom 30 dagar efter knä- eller höftprotesoperation, andel (%)
2165	U. Patienter där multidisciplinär konferens görs inför primärbehandling av lungcancer, andel (%)
2166	U. Patienter där återförträngning av hjärtats kärl påvisats vid kontrollundersökning inom 1 år efter PCI-behandling, andel (%)
2167	U. Patienter efter hjärtinfarkt som behandlas m blodfettsänk beh (statiner), andel (%)
2168	U. Patienter i rättspsykiatrisk vård med fetma, andel (%)
2169	U. Patienter i sluten vård med vårdrelaterad infektion, andel (%)
2170	U. Patienter med biologiska läkemedel vid reumatoid artrit, andel (%)
2171	U. Patienter med biologiska läkemedel vid reumatoid artrit, antal/100 000 inv
2172	U. Patienter med demens som genomgick basal demensutredning, andel (%)
2173	U. Patienter med diabetes i primärvård som når mål för blodsockervärde (HbA1c < 52 mmol/mol), andel (%)
2174	U. Patienter med diabetes i primärvård som når mål för blodtryck (&lt; 130/80 mmHg), andel (%)
2175	U. Patienter med diabetes som amputerats ovanför fotled, antal/100 000
2176	U. Patienter med förbättrad självskattad synfunktion 3 månader efter gråstarrsoperation, andel (%)
2177	U. Patienter med halvprotes som inte omopereras inom 1 år efter höftprotesoperation, andel (%)
2178	U. Patienter med hjärtsvikt som diagnostiserades med ekokardiografi, andel (%)
2179	U. Patienter med prostatacancer som får kurativt syftande behandling, andel (%)
2180	U. Patienter med sekundärprogressiv MS som behandlas med bromsmediciner, andel (%)
2181	U. Patienter med sjukhusvårdad hjärtsvikt som under påföljande halvår behandlas med både RAAS-hämmare och betablockerare, andel (%)
2182	U. Patienter med skovvist fortlöpande MS som behandlas med bromsmediciner, andel (%)
2183	U. Patienter med typ 1-diabetes som når mål för blodsockervärde (HbA1c < 52 mmol/mol), andel (%)
2184	U. Patienter med typ 1-diabetes som når mål för blodtryck (< 130/80 mmHg), andel (%)
2185	U. Patienter som anser att det är lätt att få telefonkontakt med vårdcentral (motsv), %
2186	U. Patienter som behandlats med statiner 12-18 mån. efter förstagångsinsjuknande i ischemisk stroke. andel (%)
2187	U. Patienter som erbjuds läkarbesök i primärvården inom 7 dagar, andel (%)
2188	U. Patienter som får antibiotika vid borttagande av gallblåsa, andel (%)
2189	U. Patienter som får komplikation inom 1 år efter pacemakerbehandling, andel (%)
2190	U. Patienter som får ny hjärtinfarkt eller avlider i ischemisk hjärtsjukdom inom 365 dagar, andel (%)
2191	U. Patienter som följs upp efter obesitaskirurgi, andel (%)
2192	U. Patienter som når mål för dialysdos, andel (%)
2193	U. Patienter som når mål för sekundärprevention 12-14 mån. efter hjärtinfarkt, andel (%)
2194	U. Patienter som omopereras inom 30 dagar  för tjocktarmscancer, andel (%)
2195	U. Patienter som opereras med miniinvasiv teknik vid borttagande av gallblåsa, andel (%)
2196	U. Patienter som reperfusionsbehandlas i målsatt tid vid ST-höjningsinfarkt, andel (%)
2197	U. Patienter som reperfusionsbehandlas vid ST-höjningsinfarkt, andel (%)
2198	U. Patienter som skrivs ut från intensivvårdsavdelning till vårdavdelning nattetid, andel (%)
2199	U. Patienter som återfallit i brott under pågående rättspsykiatrisk vård, andel (%)
2200	U. Patienter som återinskrivs eller avlider inom 30 dagar efter sjukhusvårdad hjärtsvikt, andel (%)
2201	U. Patienter som är helt eller ganska bra 6 månader efter septumplastik, andel (%)
2202	U. Patienter som är helt eller ganska symtomfria 6 månader efter tonsilloperation, andel (%)
2203	U. Patienter som är åter till ursprungligt boende 4 månader efter operation av höftfraktur, andel (%)
2204	U. Patientrapporterad förbättring 1 år efter operation av diskbråck, andel (%)
2205	U. Patientrapporterad förbättring 1 år efter operation av spinal stenos, andel (%)
2206	U. Patientrapporterat resultat vid reumatoid artrit, andel (%)
2207	U. Patienttillfredsställelse efter total höftprotesoperation, andel (%)
2208	U. Patientupplevd kvalitet i primärvård avseende bemötande, index (PUK)
2209	U. Patientupplevd kvalitet i primärvård avseende delaktighet, index (PUK)
2210	U. Patientupplevd kvalitet i primärvård avseende information, index (PUK)
2211	U. Patientupplevd kvalitet i primärvård avseende väntetid, index (PUK)
2212	U. Penicillin V till barn med luftrörsantibiotika, andel (%)
2213	U. Personal i förskola, antal barn/personal (närvarande)
2214	U. Personal  i särskilt boende (äldreomsorg) med vård- och omsorgsutbildning på gymnasienivå, andel (%)
2215	U. Personalkostnad AME inkl köp av insatser i andra förvaltningar, kr
2216	U. Personalkostnad för AME:s administrativa stödprocesser som andel av totala personalkostnader inom AME, (%)
2217	U. Personalkostnad för AME:s arbetsgivarinriktade insatser som andel av totala personalkostnader inom AME, (%)
2218	U. Personalkostnad för arbetslivsinriktad rehabilitering som andel av totala personalkostnader inom AME, (%)
2219	U. Personalkostnad för coachning och vägledning som andel av totala personalkostnader inom AME, (%)
2220	U. Personalkostnad för kurser som andel av totala personalkostnader inom AME, (%)
2221	U. Personalkostnad för matchning som andel av totala personalkostnader inom AME, (%)
2222	U. Personalkostnad för praktik hos arbetsgivare som andel av totala personalkostnader inom AME, (%)
2223	U. Personalkostnad för praktik och arbete i AME:s verksamheter som andel av totala personalkostnader inom AME, (%)
2224	U. Personalkostnad för validering som andel av totala personalkostnader inom AME, (%)
2225	U. Personalkostnad lantmäteri, kkr
2226	U. Personalkostnad som andel av totala kostnader inom lantmäteri, (%)
2227	U. Personal som en hemtjänsttagare möter, antal/14 dagar (medelvärde)
2228	U. Personal som en hemtjänsttagare möter, antal/14 dagar (median)
2229	U. Personer 20-59 år med schizofreni som återinskrivits i slutenvård inom 28 dagar, andel (%)
2230	U. Personer 20-59 år med schizofreni som återinskrivits i slutenvård inom 6 månader, andel (%)
2231	U. Personer 20-59 år som tidigare vårdats inom psykiatrisk vård med undvikbara somatiska slutenvårdstillfällen, antal/100.000 inv.
2232	U. Personer 65+ som behandlats i sluten vård för fallolycka, antal/100 000 inv.
2233	U. Personer 80-w som använder 10 eller fler läkemedel samtidigt, andel (%)
2234	U. Personer 80-w som använder tre eller fler psykofarmaka samtidigt, andel (%)
2235	U. Personer 80-w år som använder läkemedel med risk för D-interaktioner, andel (%)
2236	U. Personer 80 år och äldre med lämpliga sömnmedel, andel (%)
2237	U. Personer 80 år och äldre med olämpliga läkemedel, andel (%)
2238	U. Personer i korttidsboende med egen kokmöjlighet, andel (%)
2239	U. Personer i korttidsboende med eget rum el. delar rum med maka/make/nära anhörig, andel  (%)
2240	U. Personer i ordinärt boende med matdistribution som kan välja mellan flera rätter, andel (%)
2241	U. Personer i särskilt boende med olämpliga läkemedel, andel (%)
2242	U. Personer i särskilt boende som fallit, utvecklat trycksår, tryckskada eller undernäring, andel (%)
2243	U. Personer i särskilt boende som riskbedömts för fall, andel (%)
2244	U. Personer i särskilt boende som riskbedömts för trycksår, andel (%)
2245	U. Personer i särskilt boende som riskbedömts för undernäring, andel (%)
2246	U. Personer i äldreboende/korttidsboende med egen kokmöjlighet, andel (%)
2247	U. Personer i äldreboende/korttidsboende med nattfasta &lt; 12 timmar, andel (%)
2248	U. Personer i äldreboende/korttidsboende som delar rum med annan än maka/make eller nära anhörig, andel (%)
2249	U. Personer i äldreboende/korttidsboende som kan välja mellan flera rätter vid huvudmåltid, andel (%)
2250	U. Personer i äldreboende med egen kokmöjlighet, andel (%)
2251	U. Personer i äldreboende med eget rum el. delar rum med maka/make/nära anhörig, andel  (%)
2252	U. Personer i äldreboende med särskild risk för fall, andel (%)
2253	U. Personer i äldreboende med särskild risk för trycksår, andel (%)
2254	U. Personer i äldreboende med särskild risk för undernäring, andel (%)
2255	U. Personer i äldreboende som givits läkemedelsgenomgång av förskrivna läkemedel, andel (%)
2256	U. Personer i äldreomsorg med minst en uppdaterad genomförandeplan som de varit delaktiga i att utforma där minst en plan följdes upp sista halvåret, andel (%)
2257	U. Personer med ett eller fler läkemedel med antikolinerga effekter, andel (%)
2258	U. Personer med hjärtstopp utanför sjukhus som var vid liv 30 dagar efter hjärtstoppet, andel (%)
2259	U. Personer med nyinsatt behandling med blodtryckssänk. läkemedel som kvarstår på behandling upp till 18 månader, andel (%)
2260	U. Personer med tillgodosedda behov efter stroke, andel (%)
2261	U. Personer med undvikbara slutenvårdstillfällen, antal/100 000 inv
2262	U. Personer med äldreomsorgsinsats som varit delaktiga i utformandet av sin genomförandeplan, andel (%)
2263	U. Personer som deltar i daglig verksamhet enl. LSS där brukare gått till öppen arbetsmarknad under förra året, andel (%)
2264	U. Personer som deltar i daglig verksamhet enl. LSS där brukarna erbjuds delta på arbetsplatsträffar, andel (%)
2265	U. Personer som deltar i daglig verksamhet enl. LSS där brukarna får vara kvar i verksamheten efter 65 år, andel (%)
2266	U. Personer som deltar i daglig verksamhet enl. LSS där brukarna kan byta sysselsättning inom kommunens dagliga verksamhet, andel (%)
2267	U. Personer som deltar i daglig verksamhet enl. LSS där hot eller våld mot brukare inte förekommit under de senaste sex månaderna, andel (%)
2268	U. Personer som deltar i daglig verksamhet enl. LSS där verksamheten är öppen året runt, andel (%)
2269	U. Personer som erhållit minst en läkemedelsgenomgång de senaste 12 månaderna, andel (%)
2270	U. Personer som kände att de blev bemötta med respekt på ett hänsynsfullt sätt vid inläggning på sjukhus, andel (%)
2271	U. Personer som kände att de blev väl bemötta vid besök i spec. somatisk vård, andel (%)
2272	U. Personer som kände att de fick tillräckligt med information om sitt tillstånd vid besök i spec. somatisk vård, andel (%)
2273	U. Personer som kände att de fick tillräckligt med information om sitt tillstånd  vid inläggning på sjukhus, andel (%)
2274	U. Personer som kände sig delaktiga i sitt beslut om vård och behandling vid besök i spec. somatisk vård, andel (%)
2275	U. Personer som kände sig delaktiga i sitt beslut om vård och behandling  vid inläggning på sjukhus, andel (%)
2276	U. Personer som var yngre än 10 år första gången de blev placerade i samhällsvård och som avslutat treårigt gymnasium, andel (%)
2277	U. Personer som var yngre än 10 år första gången de blev placerade i samhällsvård och som erhållit gymnasiebehörighet, andel (%)
2278	U. Personer som var äldre än 12 år första gången de blev placerade i samhällsvård och som avslutat treårigt gymnasium, andel (%)
2279	U. Personer som var äldre än 12 år första gången de blev placerade i samhällsvård och som erhållit gymnasiebehörighet, andel (%)
2280	U. Personer utbildade i att förebygga/hantera bränder eller andra olyckor, antal/1000 inv
2281	U. Plats i socialt kooperativ/fontänhus el. liknande kan erbjudas till personer med psykisk funktionsnedsättning?, (Ja=1, Nej=0)
2282	U. Plats på förskola på önskat placeringsdatum, andel barn (%)
2283	U. Pojkar 0-6 år som vårdats i sluten vård till följd av skadehändelser, antal/100 000 pojkar 0-6 år
2284	Uppräkningsfaktor
2285	U. Protesopererade patienter 65 år och äldre vid cervikal höftfraktur, andel (%)
2286	U. Rakel-abonnemang per 1 000 inv.
2287	U. Regelbunden behandling med sömn-/lugnande medel, antal personer/100 000 inv
2288	U. Regleras ansvarsfördelningen i insatser till personer med samsjuklighet (missbruk och psykisk ohälsa) (Ja=1, Nej=0)
2289	U. Relativ risk för död i aktiv uremivård
2290	U. Reoperationer inom 30 dagar efter primäroperation av ändtarmscancer , andel (%)
2291	U. Representeras brukare i övergripande ledningsgrupp inom personer med psykisk funktionsnedsättning, (Ja=1, Nej=0)
2292	U. Reseavdrag av befolkningen i åldrarna 20-64 år, andel (%)
2293	U. Resor med kollektivtrafik enl Trafa, resor/invånare
2294	U. Resor med kollektivtrafik, personkm enl Trafa, personkm/invånare
2295	U. Responstid (tid från 112-samtal till första resurs är på plats) för ambulans, mediantid i minuter.
2296	U. Responstid (tid från 112-samtal till första resurs är på plats) för räddningstjänst, mediantid i minuter
2297	U. Rutiner finns för individuell plan i samarbete med landstinget för personer med psykisk funktionsnedsättning, (Ja=1, Nej=0)
2298	U. Räntekostnader egna lokaler, kr/kvm BRA
2299	U. Rökande blivande mödrar, andel (%)
2300	U. Sammanvägt resultat i grundskolan, ranking
2301	U. Samordnare finns i kommunen för brukarinflytande kring psykisk funktionsnedsättning (Ja=1, Nej=0)
2302	U. Samverkan inom missbruks- och beroendevården, omdöme
2303	U. Samverkan - utför kommunen IVPA? (1=Ja, 0=Nej)
2304	U. Simhallens öppethållande på kvällar och helger, timmar/vecka
2305	U. Sjukhusvårdade till följd av oavsiktliga skador (olyckor), antal/1000 inv
2306	U. Sjukpenningtal
2307	U. Sjukvårdsrelaterad åtgärdbar dödlighet,  4-årsm, döda/100 000 inv
2308	U. Självmord och dödsfall med oklart uppsåt, antal/100 000 inv
2309	U. Självmordsförsök, antal/100 000 inv
2310	U. Skattekostnad lantmäteri, kr/inv
2311	U. Snitt bokfört värde egna lokaler, kr/kvm BRA
2312	U. Snitt bokfört värde egna lokaler, mkr
2313	U. Socialnämnden har den 31 mars 2010 dokumenterade rutiner för hantering av fel och brister - barn och unga (Ja=1/Nej=0)
2314	U. Socialnämnden har dokumenterade riktlinjer som stödjer användning av standardiserade bedömningsinstrument - barn och unga (Ja=1/Nej=0)
2315	U. Socialnämnden har en samlad plan för de anlitade familjehemmens kompetensutveckling - barn och unga (Ja=1/Nej=0)
2316	U. Socialnämnden har en samlad plan för handläggarnas kompetensutveckling - barn och unga (Ja=1/Nej=0)
2317	U. Socialnämnden har ordinarie licens för BBIC, Barns behov i centrum (Ja=1/Nej=0)
2318	U. Socialnämnden har skriftliga överenskommelser på ledningsnivå för insatser till barn och unga 0-20 år som tydliggör ansvarsfördelningen för förskola/skola (Ja=1/Nej=0)
2319	U. Socialnämnden har skriftliga överenskommelser på ledningsnivå för insatser till barn och unga 0-20 år som tydliggör ansvarsfördelningen med ledningen för barnhälsovård (Ja=1/Nej=0)
2320	U. Socialnämnden har skriftliga överenskommelser på ledningsnivå för insatser till barn och unga 0-20 år som tydliggör ansvarsfördelningen med ledningen för barn- och ungdomspsykiatrin (Ja=1/Nej=0)
2321	U. Socialnämnden har skriftliga överenskommelser på ledningsnivå för insatser till barn och unga 0-20 år som tydliggör ansvarsfördelningen med ledningen för polis (Ja=1/Nej=0)
2322	U. Specialiserad vård. Andel som väntat på besök vid BUP högst 30 dagar, (%)
2323	U. Standardkostnad grundskola 5 årsm, totalt, kr/elev
2324	U. Standardkostnad gymnasieskola 3-årsm, totalt, kr/elev
2325	U. Strokepatienter med förmaksflimmer som får blodförtunnande behandling, andel (%)
2326	U. Strokepatienter med trombolysbehandling, andel (%)
2327	U. Strokepatienter som 12 mån. efter insjuknandet anger att behovet av rehabilitering är tillgodosett, andel (%)
2328	U. Strokepatienter som genomgått sväljtest efter ankomst till sjukhus, andel (%)
2329	U. Strokepatienter som vårdats på strokeenhet, andel (%)
2330	U. Strokepatienter som är nöjda med vården vid sjukhuset, andel (%)
2331	U. Strukturerad sysselsättning kan erbjudas till personer med psykisk funktionsnedsättning, (Ja=1, Nej=0)
2332	U. Strukturjusterad hälso- och sjukvårdskostnad exkl hemsjukv, tandvård och omstruktureringskostnader, kr/inv
2333	U. Stämmer insatserna överens med klientegruppernas behov (Ja=1, Nej=0)
2334	U. Stöd till studier kan erbjudas till personer med psykisk funktionsnedsättning?, (Ja=1, Nej=0)
2335	U. Summa kapitalkostnader egna lokaler, kr/kvm BRA
2336	U. Svenskfödda invånare 20-40 år med låg utbildningsnivå, andel (%)
2337	U. Svåra besvär av ängslan, oro eller ångest i hemtjänst, andel (%)
2338	U. Svåra besvär av ängslan, oro eller ångest i särskilt boende, andel (%)
2339	U. Syn under 0,5 på bästa ögat efter kataraktoperation, andel (%)
2340	U. Sysselsatta i miljöföretag, andel (%)
2341	U. Sysselsättningsgrad, (%)
2342	Utbetalt ekonomiskt bistånd per hushåll (exkl flyktinghushåll), kr/hushåll
2343	Utflyttade, antal
2344	U. Tid från första specialistbesök till operation vid bröstcancer, tid i dagar
2345	U. Tid till behandlingsbeslut vid huvud- och halscancer, antal dagar
2346	U. Tillgänglighet inom missbruks- och beroendevården, omdöme
2347	Utjämningssystemet enl resultaträkning, kr/inv
2348	Utjämningssystemet enl SCB, kr/inv
2349	Utjämningssystemet enl scb, kr/inv. 1 nov fg år
2350	U. Tjänsteresornas (bil) utsläpp av koldioxid, kg CO2/årsarbetare
2351	U. Tjänsteresornas (flyg/tåg) utsläpp av koldioxid, kg CO2/årsarbetare
2352	U. Totala intäkter lantmäteri, kkr/årsarbetare
2353	U. Totala kostnader för utfördelning lantmäteri under ett kalenderår, kkr
2354	U. Totala kostnader lantmäteri, kkr
2355	U. Total driftskostnad för lokaler exklusive PU, kr/kvm BRA
2356	U. Total driftskostnad för lokaler, kr/kvm BRA
2357	U. Total driftskostnad för lokaler (sjukhus) exklusive PU, kr/kvm BRA
2358	U. Total driftskostnad för lokaler (sjukhus kategori 1) exklusive PU, kr/kvm BRA
2359	U. Total driftskostnad för lokaler (sjukhus kategori 1), kr/kvm BRA
2360	U. Total driftskostnad för lokaler (sjukhus kategori 2) exklusive PU, kr/kvm BRA
2361	U. Total driftskostnad för lokaler (sjukhus kategori 2), kr/kvm BRA
2362	U. Total driftskostnad för lokaler (sjukhus kategori 3) exklusive PU, kr/kvm BRA
2363	U. Total driftskostnad för lokaler (sjukhus kategori 3), kr/kvm BRA
2364	U. Total driftskostnad för lokaler (sjukhus), kr/kvm BRA
2365	U. Total driftskostnad för lokaler (vårdcentraler) exklusive PU, kr/kvm BRA
2366	U. Total driftskostnad för lokaler (vårdcentraler), kr/kvm BRA
2367	U. Total driftskostnad för lokaler (övriga anläggningar) exklusive PU, kr/kvm BRA
2368	U. Total driftskostnad för lokaler (övriga anläggningar), kr/kvm BRA
2369	U. Total driftskostnad och kapitalkostnad lokaler, kr/kvm BRA
2370	U. Total driftskostnad och kapitalkostnad lokaler (sjukhus kategori 1), kr/kvm BRA
2371	U. Total driftskostnad och kapitalkostnad lokaler (sjukhus kategori 2), kr/kvm BRA
2372	U. Total driftskostnad och kapitalkostnad lokaler (sjukhus kategori 3), kr/kvm BRA
2373	U. Total driftskostnad och kapitalkostnad lokaler (sjukhus), kr/kvm BRA
2374	U. Total driftskostnad och kapitalkostnad lokaler (vårdcentraler), kr/kvm BRA
2375	U. Total driftskostnad och kapitalkostnad lokaler (övriga anläggningar), kr/kvm BRA
2376	U. Total investeringsutgift byggnader och mark, kr/inv
2377	U. Total investeringsutgift (netto) för byggnader och mark, mkr
2378	U. Total investeringsutgift (netto) för byggnader och mark (sjukhus kategori 1), mkr
2379	U. Total investeringsutgift (netto) för byggnader och mark (sjukhus kategori 2), mkr
2380	U. Total investeringsutgift (netto) för byggnader och mark (sjukhus kategori 3), mkr
2381	U. Total investeringsutgift (netto) för byggnader och mark (sjukhus), mkr
2382	U. Total investeringsutgift (netto) för byggnader och mark (vårdcentraler), mkr
2383	U. Total investeringsutgift (netto) för byggnader och mark (övriga anläggningar), mkr
2384	U. Tre eller fler psykofarmaka bland äldre i särskilt boende, andel (%)
2385	Utrikes födda vuxna invånare, andel (%)
2386	U. Trygg i ordinärt boende med stöd från hemtjänst, andel (%)
2387	U. Trygg i särskilt boende, andel (%)
2388	U. Tätortsgrad
2389	U. Under vilken nämnd sorterar AME (kodade svarsalternativ)
2390	U. Unga vuxna av invånare 18-64 år, andel (%)
2391	U. Unga vuxna med ekonomiskt bistånd, andel (%)
2392	U. Uppföljning extern samverkan (Ja=1, Nej=0)]
2393	U. Uppföljning inom missbruks- och beroendevården, omdöme
2394	U. Uppföljning intern samverkan (Ja=1, Nej=0)
2395	U. Uppföljningssystem finns för insatser till personer med psykisk funktionsnedsättning på individnivå,  (Ja=1, Nej=0)
2396	U. Uppsökande verksamhet bedrivs för personer med psykisk funktionsnedsättning, (Ja=1, Nej=0)
2397	U. Utbytesoperationer efter främre korsbandsoperation, andel (%)
2398	U. Utgående bokfört värde egna lokaler, mkr
2399	U. Utpendlingsomfattning i kommunen, (%)
2400	U. Utredningstid i antal dagar från ansökan till beslut om LSS-insats (alla insatser), medelvärde
2401	U. Utredningstid i antal dagar från ansökan till beslut om LSS-insats (alla insatser), median
2402	U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21-64 år, medelvärde
2403	U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21-64 år, median
2404	U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning inom barn och ungdom 0-20 år, medelvärde
2405	U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning inom barn och ungdom 0-20 år, median
2406	U. Utrikes födda invånare 18-64 år med vistelsetid 0-5 år efter uppehållstillstånd, andel (%)
2407	U. Utrikes födda invånare 18-64 år med vistelsetid 6-10 år efter uppehållstillstånd, andel (%)
2408	U. Utrikes födda med utrikes födda föräldrar, andel (%)
2409	U. Utsläpp av växthusgaser, avfall & avlopp, ton CO2e/invån.
2410	U. Utsläpp av växthusgaser, energiförsörjning, ton CO2e/invån.
2411	U. Utsläpp av växthusgaser, ton CO2e/invån
2412	U. Utsläpp av växthusgaser, transporter, ton CO2e/invån.
2413	U. Utvecklade bränder i byggnad, antal/1000 inv
2414	U. Vakansgrad egna lokaler, (%)
2415	U. Vakansgrad egna lokaler (sjukhus), (%)
2416	U. Vakansgrad egna lokaler (sjukhus kategori 1), (%)
2417	U. Vakansgrad egna lokaler (sjukhus kategori 2), (%)
2418	U. Vakansgrad egna lokaler (sjukhus kategori 3), (%)
2419	U. Vakansgrad egna lokaler (vårdcentraler), (%)
2420	U. Vakansgrad egna lokaler (övriga anläggningar), (%)
2421	U. Valdeltagande i Europaparlementsvalet, (%)
2422	U. Valdeltagande i kommunvalet, (%)
2423	U. Vattenförbrukning lokaler, kbm/kvm
2424	U. Vattenförbrukning lokaler (sjukhus kategori 1), kbm/kvm
2425	U. Vattenförbrukning lokaler (sjukhus kategori 2), kbm/kvm
2426	U. Vattenförbrukning lokaler (sjukhus kategori 3), kbm/kvm
2427	U. Vattenförbrukning lokaler (sjukhus), kbm/kvm
2428	U. Vattenförbrukning lokaler (vårdcentraler), kbm/kvm
2429	U. Vattenförbrukning lokaler (övriga anläggningar), kbm/kvm
2430	U. Webbgranskning av kommunens hemsida avseende missbruks- och beroendevård, omdöme
2431	U. Webbgranskning Ekon. bistånd - Ansökan om stöd/insats,  (Ja=1, Nej=0)
2432	U. Webbgranskning Ekon. bistånd - Information som finns på hemsidan, andel (%)
2433	U. Webbgranskning Ekon. bistånd - Klagomålshantering  (Ja=1, Nej=0)
2434	U. Webbgranskning Ekon. bistånd - Kontaktinfo., (Ja=1, Nej=0)
2435	U. Webbgranskning Ekon. bistånd - Länk till AMS (Ja=1, Nej=0)
2436	U. Webbgranskning Ekon. bistånd - Länk till Försäkringskassan (Ja=1, Nej=0)
2437	U. Webbgranskning Ekon. bistånd - Länk till Pensionsmyndigheten (Ja=1, Nej=0)
2438	U. Webbgranskning Ekon. bistånd - Mejladress,  (Ja=1, Nej=0)
2439	U. Webbgranskning Ekon. bistånd - Påverkan på försörjningsstödet (Ja=1, Nej=0)
2440	U. Webbgranskning Ekon. bistånd - Skriftligt beslut vid avslag  (Ja=1, Nej=0)
2441	U. Webbgranskning Ekon. bistånd - Telefonnummer,  (Ja=1, Nej=0)
2442	U. Webbgranskning Ekon. bistånd - Överklagan,  (Ja=1, Nej=0)
2443	U. Webbgranskning Ekon. bistånd - Övrigt bistånd (Ja=1, Nej=0)
2444	U. Webbgranskning LSS - Ansökan om stöd och insats, (Ja=1, Nej=0)
2445	U. Webbgranskning LSS - Klagomålshantering, (Ja=1, Nej=0)
2446	U. Webbgranskning LSS - Kontaktinfo, (Ja=1, Nej=0)
2447	U. Webbgranskning LSS - Lättläst, (Ja=1, Nej=0)
2448	U. Webbgranskning LSS - Mejladress, (Ja=1, Nej=0)
2449	U. Webbgranskning LSS - Personlig assistans, (Ja=1, Nej=0)
2450	U. Webbgranskning LSS - Sysselsättning el. daglig verksamhet, (Ja=1, Nej=0)
2451	U. Webbgranskning LSS - Särskilt boende, (Ja=1, Nej=0)
2452	U. Webbgranskning LSS - Talad information, (Ja=1, Nej=0)
2453	U. Webbgranskning LSS - Teckenspråk, (Ja=1, Nej=0)
2454	U. Webbgranskning LSS - Telefonnummer, (Ja=1, Nej=0)
2455	U. Webbgranskning LSS - Överklagan, (Ja=1, Nej=0)
2456	U. Webbgranskning äldreomsorg - Hitta på hemsida, medelvärde
2457	U. Webbgranskning äldreomsorg - Information om hemtjänst, medelvärde
2458	U. Webbgranskning äldreomsorg - Information om äldreboende, medelvärde
2459	U. Webbgranskning äldreomsorg - Information på hemsida, medelvärde
2460	U. Verksamheter som kommunerna angivit att de genomfört risk- och sårbarhetsanalyser för, antal
2461	U. Verkställighetstid i antal dagar från beslut till insats avseende boende enl. LSS § 9.9, medelvärde
2462	U. Verkställighetstid i antal dagar från beslut till insats avseende boende enl. LSS § 9.9, median
2463	U. Verkställighetstid i antal dagar från beslut till insats avseende kontaktperson enl. LSS, medelvärde
2464	U. Verkställighetstid i antal dagar från beslut till insats avseende kontaktperson enl. LSS, median
2465	U. Vuxna biståndsmottagare med försörjningshinder på grund av arbetslöshet, andel (%)
2466	U. Vuxna biståndsmottagare med försörjningshinder på grund av sjukdom och ohälsa, andel (%)
2467	U. Vuxna biståndsmottagare med försörjningshinder på grund av sociala skäl, andel (%)
2468	U. Vuxna biståndsmottagare med långvarigt ekonomiskt bistånd, andel (%)
2469	U. Vuxna biståndsmottagare med mycket långvarigt ekonomiskt bistånd, andel (%)
2470	U. Våldsbrott där offret är bekant med gärningsmannen, antal/1000 inv.
